Trixie and the Illusions;Trixie and the Illusions are a student band that appears in the film My Little Pony Equestria Girls: Rainbow Rocks. The group consists of lead vocalist/electric guitarist Trixie Lulamoon and backup vocalists/sampler players "Lavender Lace" and Fuschia Blush.;null;Female;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Cheerilee (EG);Miss Cheerilee's human counterpart appears in the My Little Pony Equestria Girls franchise. She is a teacher and librarian at Canterlot High School.;[Human];Female;[Human world];https://static.wikia.nocookie.net/mlp/images/f/f3/Cheerilee_ID_EG.png/revision/latest/scale-to-width-down/150?cb=20150727231646
Granny Smith (EG);Granny Smith's human counterpart appears in the My Little Pony Equestria Girls franchise. She is Applejack, Apple Bloom, and Big McIntosh's grandmother and a teacher/lunch lady at Canterlot High School.;[Human];Female;[Human world];https://static.wikia.nocookie.net/mlp/images/7/77/Granny_Smith_ID_CYOE5b.png/revision/latest/scale-to-width-down/220?cb=20200115201725
Snips and Snails (EG);Snips and Snails' human counterparts appear in the My Little Pony Equestria Girls franchise. They are students at Canterlot High School and minor antagonists alongside Sunset Shimmer in the first film.;[Human];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/d/db/Snips_and_Snails_ID_EG.png/revision/latest/scale-to-width-down/180?cb=20160313224123
Cranky Doodle Donkey (EG);Cranky Doodle Donkey's human counterpart appears in the My Little Pony Equestria Girls franchise. He is a teacher at Canterlot High School.;[Human];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/c/c5/Cranky_Doodle_ID_EGDS10.png/revision/latest/scale-to-width-down/220?cb=20180115123333
Octavia Melody (EG);Octavia Melody's human counterpart appear in the My Little Pony Equestria Girls franchise. She is a student at Canterlot High School.;[Human];Female;[Human world];https://static.wikia.nocookie.net/mlp/images/1/1d/Octavia_Melody_ID_EG2.png/revision/latest/scale-to-width-down/150?cb=20141019023713
Lyra Heartstrings and Sweetie Drops (EG);Lyra Heartstrings and Sweetie Drops' human counterparts appear in the My Little Pony Equestria Girls franchise. They are students at Canterlot High School.;[Human];Female;[Human world];https://static.wikia.nocookie.net/mlp/images/2/2e/Lyra_Heartstrings_and_Sweetie_Drops_ID_EGDS4.png/revision/latest/scale-to-width-down/240?cb=20180110211830
Bulk Biceps (EG);Bulk Biceps' human counterpart appears in the My Little Pony Equestria Girls franchise. He is a student at Canterlot High School.;[Human];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/5/57/Bulk_Biceps_ID_EG2.png/revision/latest/scale-to-width-down/240?cb=20141030160619
Maud Pie (EG);Maud Pie's human counterpart appears in the My Little Pony Equestria Girls franchise. She is a student at Canterlot High School and Pinkie Pie's older sister.;[Human];Female;[Canterlot, human world];https://static.wikia.nocookie.net/mlp/images/b/b5/Maud_Pie_ID_EGDS1.png/revision/latest/scale-to-width-down/150?cb=20180419190742
Zephyr Breeze (EG);Zephyr Breeze's human counterpart appears in the My Little Pony Equestria Girls franchise. He is a student at Canterlot High School.;[Human];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/4/40/Zephyr_Breeze_ID_EGDS5.png/revision/latest/scale-to-width-down/160?cb=20171126010311
Violet Blurr and Pixel Pizzaz;Violet Blurr and Pixel Pizzaz, collectively known as the Snapshots, are two female characters associated with Photo Finish who first appear in My Little Pony Equestria Girls: Rainbow Rocks. They are unnamed in Equestria Girls animated media, but they are named in merchandise.;[Human];Female;null;https://static.wikia.nocookie.net/mlp/images/4/4d/Violet_Blurr_ID_EG2.png/revision/latest/scale-to-width-down/150?cb=20150508154339
Sandalwood;Sandalwood is a male human and Canterlot High School student in the My Little Pony Equestria Girls franchise. He is first named in the credits of the television broadcasts of the Rainbow Rocks and Friendship Games animated shorts, and first referred to by name in My Little Pony Equestria Girls: Sunset's Backstage Pass.;[Human];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/4/41/Sandalwood_ID_EG.png/revision/latest/scale-to-width-down/200?cb=20130727072239
Micro Chips;Micro Chips is a male human and Canterlot High School student in the My Little Pony Equestria Girls franchise. He is named in the credits of the television broadcasts of the Rainbow Rocks and Friendship Games animated shorts, and he is first addressed by name in My Little Pony Equestria Girls: Rollercoaster of Friendship.;[Human];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/b/bc/Micro_Chips_ID_EG.png/revision/latest/scale-to-width-down/200?cb=20130727075055
Derpy (EG);Derpy's human counterpart appears in the My Little Pony Equestria Girls franchise. She is a student at Canterlot High School and a member of a band.;[Human];Female;[Human world];https://static.wikia.nocookie.net/mlp/images/5/5a/Derpy_ID_EG2.png/revision/latest/scale-to-width-down/180?cb=20141231205307
Gloriosa Daisy;Gloriosa Daisy is a female human who appears as a supporting character and, briefly, the main antagonist in My Little Pony Equestria Girls: Legend of Everfree. She is the director of Camp Everfree and the older sister of Timber Spruce.;[Human Earth pony];Female;[Human world];https://static.wikia.nocookie.net/mlp/images/a/ab/Gloriosa_Daisy_full_ID_EG4.png/revision/latest/scale-to-width-down/150?cb=20161003183218
Timber Spruce;Timber Spruce is a male human who appears as a supporting character in the Equestria Girls franchise. He is a co-director and counselor of Camp Everfree, Gloriosa Daisy's younger brother, and human Twilight Sparkle's love interest.;[Human];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/4/49/Timber_Spruce_full_ID_EG4.png/revision/latest/scale-to-width-down/170?cb=20161003213209
Canter Zoom;Canter Zoom is a male human who appears in the Equestria Girls film Legend of Everfree and the half-hour specials Movie Magic and Mirror Magic. He is a filmmaking director and Juniper Montage's uncle.;[Human];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/5/5a/Canter_Zoom_full_ID_EGS2.png/revision/latest/scale-to-width-down/200?cb=20170626183509
Chestnut Magnifico;Chestnut Magnifico is a female human who appears as a supporting character in the Equestria Girls half-hour special Movie Magic. She is a renowned film actress and founder of an organization that helps homeless animals.;[Human];Female;[Human world];https://static.wikia.nocookie.net/mlp/images/c/c1/Chestnut_Magnifico_ID_EGS2.png/revision/latest/scale-to-width-down/140?cb=20170614003843
Constance;Constance is a background bird and one of Fluttershy's animal companions. She first appears in Friendship is Magic, part 1, and she is named in the season six episode Flutter Brutter.;[Bird];Female;[Treehung "house" near Fluttershy's Cottage (as of The Quest for the Lost Toy!)];https://static.wikia.nocookie.net/mlp/images/2/2f/Constance_ID_S6E11.png/revision/latest/scale-to-width-down/220?cb=20160711214023
Angel;Angel, or Angel Bunny, is a male rabbit and Fluttershy's pet. Angel is somewhat spoiled and bossy towards Fluttershy on occasion; however, he does care about her and actually displays an intention to help her stand up for herself. Most of Angel's actions are played simultaneously with instrumental jingles.;[Rabbit];Male;[Fluttershy's Cottage];https://static.wikia.nocookie.net/mlp/images/3/3f/Angel_ID_S3E10.png/revision/latest/scale-to-width-down/220?cb=20160727001840
Winona;Winona is Applejack's pet and work dog. She first appears in Applebuck Season helping Applejack round up a stampeding herd of cattle. Unlike the Diamond Dogs, Winona only barks and does not speak in any of her appearances. She has a red collar with a golden name tag. She is called Jackaroo in some other media.;[Collie];Female;null;https://static.wikia.nocookie.net/mlp/images/5/5e/Winona_id_S3E11.png/revision/latest/scale-to-width-down/200?cb=20160312214115
Opalescence;Opalescence, or Opal for short, is Rarity's pet cat. She is introduced in the episode Suited For Success.;[Persian cat];Female;null;https://static.wikia.nocookie.net/mlp/images/e/e1/Opalescence_id_S1E14.png/revision/latest/scale-to-width-down/240?cb=20120809005540
Gummy;Gummy is a small toothless green alligator who is kept as a pet by Pinkie Pie. He appears in various episodes accompanying Pinkie Pie and is often depicted gumming her. He is called Gummy Snap in some merchandise and other media.;[Alligator];Male;null;https://static.wikia.nocookie.net/mlp/images/5/5c/Gummy_bathroom_floor_S1E15.png/revision/latest/scale-to-width-down/240?cb=20110809133006
Philomena;Philomena is Princess Celestia's pet phoenix, residing in Canterlot and introduced in A Bird in the Hoof.;[Phoenix];Female;null;https://static.wikia.nocookie.net/mlp/images/0/04/Philomena_renewed_S01E22.png/revision/latest/scale-to-width-down/240?cb=20110817224006
Owlowiscious;Owlowiscious ( /aʊləˈwɪʃəs/ ow-luh-WISH-us) is an owl who first appears in the season one episode Owl's Well That Ends Well and is adopted by Twilight Sparkle as her pet. He initially raises Spike's suspicions but eventually helps Twilight in rescuing Spike from another dragon. He appears again in multiple episodes throughout the series.;[Owl];Male;null;https://static.wikia.nocookie.net/mlp/images/d/d8/Owlowiscious_id_S3E11.png/revision/latest/scale-to-width-down/250?cb=20130128152325
Harry;Harry is a male bear and one of Fluttershy's animal companions. He is first mentioned in Party of One, he makes his first on-screen appearance in Lesson Zero, and he is first addressed by name in Scare Master.;[Bear];Male;null;https://static.wikia.nocookie.net/mlp/images/3/3a/Harry_ID_S3E03.png/revision/latest/scale-to-width-down/220?cb=20140123042554
Tank;Tank is a male tortoise who is first introduced in May the Best Pet Win! By the end of the episode, he becomes Rainbow Dash's pet and the first pet to be introduced in the second season.;[Tortoise];Male;null;https://static.wikia.nocookie.net/mlp/images/4/4d/Tank_flying_around_S2E7.png/revision/latest/scale-to-width-down/240?cb=20111121053051
Peewee;Peewee is a male phoenix and Spike's former pet, adopted by him in the season two episode Dragon Quest.;[Phoenix];Male;null;https://static.wikia.nocookie.net/mlp/images/a/ab/Peewee_ID_S8E11.png/revision/latest/scale-to-width-down/240?cb=20180529210039
Spike (EG);Spike's dog counterpart appears and is mentioned throughout the My Little Pony Equestria Girls franchise. He is Twilight Sparkle's human counterpart's pet dog. He is named Spike the Dog in the opening credits of My Little Pony Equestria Girls: Friendship Games.;[Dog];Male;[Human world];https://static.wikia.nocookie.net/mlp/images/f/f3/Spike_the_Dog_ID_EG3.png/revision/latest/scale-to-width-down/180?cb=20160617223136
List of non-pony characters;This is a list of non-pony characters in My Little Pony Friendship is Magic and associated media, including zebras, donkeys, dragons, and griffons. Official names are in bold. These names are mentioned in the show, in the comics, Hasbro's toy line, or stated by the show's crew. Names that are not in bold are placeholder names which are unofficial and are decided according to the placeholder names policy. Names in gray are up for vote. Colors and times are approximate.;[];null;null;null
Smoky's family;A family of raccoons consisting of at least patriarch Smoky, matriarch Softpad, and child Smoky Jr. appears in the series and the My Little Pony Equestria Girls franchise. They first appear in the season six episode The Saddle Row Review.;[Raccoon];Male ;[Manehattan];https://static.wikia.nocookie.net/mlp/images/6/62/Smoky%27s_raccoon_family_appears_S8E4.png/revision/latest/scale-to-width-down/250?cb=20180408155937
List of non-pony characters;This is a list of non-pony characters in My Little Pony Friendship is Magic and associated media, including zebras, donkeys, dragons, and griffons. Official names are in bold. These names are mentioned in the show, in the comics, Hasbro's toy line, or stated by the show's crew. Names that are not in bold are placeholder names which are unofficial and are decided according to the placeholder names policy. Names in gray are up for vote. Colors and times are approximate.;[];null;null;null
List of non-pony characters;This is a list of non-pony characters in My Little Pony Friendship is Magic and associated media, including zebras, donkeys, dragons, and griffons. Official names are in bold. These names are mentioned in the show, in the comics, Hasbro's toy line, or stated by the show's crew. Names that are not in bold are placeholder names which are unofficial and are decided according to the placeholder names policy. Names in gray are up for vote. Colors and times are approximate.;[];null;null;null
List of non-pony characters;This is a list of non-pony characters in My Little Pony Friendship is Magic and associated media, including zebras, donkeys, dragons, and griffons. Official names are in bold. These names are mentioned in the show, in the comics, Hasbro's toy line, or stated by the show's crew. Names that are not in bold are placeholder names which are unofficial and are decided according to the placeholder names policy. Names in gray are up for vote. Colors and times are approximate.;[];null;null;null
List of non-pony characters;This is a list of non-pony characters in My Little Pony Friendship is Magic and associated media, including zebras, donkeys, dragons, and griffons. Official names are in bold. These names are mentioned in the show, in the comics, Hasbro's toy line, or stated by the show's crew. Names that are not in bold are placeholder names which are unofficial and are decided according to the placeholder names policy. Names in gray are up for vote. Colors and times are approximate.;[];null;null;null
List of Equestria Girls characters;This is a sortable list of human world characters that appear in the My Little Pony Equestria Girls franchise's films, animated shorts, IDW comics, novelizations, and other merchandise. Official names are in bold. These names are mentioned in one of the films, used with merchandise, or stated by the film's crew. Names that are not in bold are placeholder names which are unofficial and are decided according to the placeholder names policy. Names in gray are up for vote. Colors and times are approximate.;null;null;null;null
Breezies;Breezies are a race of rare and intelligent magical creatures native to Equestria. They are first mentioned in the episode Three's A Crowd by Fluttershy, and they make their physical debut in It Ain't Easy Being Breezies.;null;null;[Breezie Village];https://static.wikia.nocookie.net/mlp/images/8/84/Breezies_worried_S4E16.png/revision/latest/scale-to-width-down/250?cb=20140303220536
Changelings;Changelings are a race of creatures in Equestria that first appear in A Canterlot Wedding - Part 2 as the secondary antagonists and the minions of Queen Chrysalis. They also appear in several other episodes and IDW comics.;null;null;[Changeling Kingdom];https://static.wikia.nocookie.net/mlp/images/a/a3/Changelings_appear_to_help_Pharynx_S7E17.png/revision/latest/scale-to-width-down/225?cb=20170904180157
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Dragons;A variety of large lizard-like dragons is featured in the show. One of them, Spike, is one of the main characters in the series. A prominent dragon-like creature, Steven Magnet, is referred to as a sea serpent, and there is another dragon-like creature referred to as a hydra. The other dragons resemble classical European dragons, with large bodies, long necks and tails, scales, and bat-like wings.;null;null;[Dragon Lands Caves Volcanoes Dragon Town, Fillydelphia];https://static.wikia.nocookie.net/mlp/images/9/9b/Dragon_Sketch.jpg/revision/latest/scale-to-width-down/180?cb=20110830181958
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Griffons;Griffons are a race of creatures in Equestria; according to The Bestiary of Equestria page 115, "their front half resembles an eagle with the talons and wings of such, whereas the back half is clearly that of a lion".[1] A griffon named Gilda first appears in Griffon the Brush Off, and various other griffons appear throughout the series and other material. Of the named griffons, around two-thirds have names beginning with the letter G.;null;null;[Griffonstone];https://static.wikia.nocookie.net/mlp/images/0/02/Gilda_sketch_by_Lauren_Faust.jpg/revision/latest/scale-to-width-down/250?cb=20110927160454
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Parasprites;Parasprites are insect-like creatures that first appear in Swarm of the Century as the antagonists. The name "parasprite" is a portmanteau of parasite and sprite, a mythical forest creature from folklore. Lauren Faust had compared them to tribbles from Star Trek,[1] whose voracious appetites and rapid multiplication turn them from pets to pests.;null;null;null;null
Phoenixes;Phoenixes are magical birds that regenerate by bursting into flames and being born anew, as the first phoenix introduced in the series, Philomena, does at the end of A Bird in the Hoof.;[Bird];null;[Unknown forest near a volcanic region];https://static.wikia.nocookie.net/mlp/images/0/04/Philomena_renewed_S01E22.png/revision/latest/scale-to-width-down/250?cb=20110817224006
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Seaponies and mermares;Seaponies and mermares are two races of aquatic pony-like creatures in Equestria, similar to sirens and kelpies, that appear and are alluded to in the series, My Little Pony The Movie, IDW comics, storybooks, and other media and merchandise. They are based on the real-life seahorse and mythological hippocampus.;null;null;[Seaquestria Aquastria];https://static.wikia.nocookie.net/mlp/images/a/a1/Seaponies_listen_to_Princess_Skystar_sing_MLPTM.png/revision/latest/scale-to-width-down/240?cb=20180117025741
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Timberwolves;Timberwolves are a race of wolf-like creatures that first appear in the season two episode Family Appreciation Day. Their name is a play on a real-life breed of wolf, the gray wolf, which is also known as the timber wolf.;null;null;[Everfree Forest];https://static.wikia.nocookie.net/mlp/images/f/fa/The_timberwolves_about_to_eat_Spike_S3E9.png/revision/latest/scale-to-width-down/250?cb=20121231013745
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Windigos;Windigos are a race of ghostly horse-like creatures that first appear in the season two episode Hearth's Warming Eve. They are winter spirits that feed off of the fighting and hatred between others and create blizzards and freezing weather.;[Spirit];null;null;https://static.wikia.nocookie.net/mlp/images/f/f5/Windigoes_look_on_S2E11.png/revision/latest/scale-to-width-down/250?cb=20111220041826
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Cerberus;Cerberus is a giant three-headed dog that first appears in the episode It's About Time. He is responsible for guarding the gates of Tartarus.;[Three0headed dog];Male;[Tartarus];https://static.wikia.nocookie.net/mlp/images/1/11/Cerberus_S2E20_thumb.png/revision/latest/scale-to-width-down/250?cb=20160428044557
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Animals;Counterparts to both wild and domestic animals are featured throughout Equestria in various episodes. Most of these animals only have incidental roles or appearances. The level of intelligence these animals show can vary, even between members of the same species. Some animals, much like ponies, are also capable of speech or social interaction. In the My Little Pony Friendship Is Magic Season 1 DVD's commentary for Winter Wrap Up, executive Robert Fewkes said "the rule is only the hoofed creatures" can speak in the show (not counting mythological creatures).;[Cow];null;[Fields outside Ponyville];data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Creatures;My Little Pony Friendship is Magic hosts an array of creatures that have a counterpart in both mythology and fantasy, some of which are far more removed from their realistic counterpart than usual animals.;[Fish];Male;[Tenochtitlan Basin];https://static.wikia.nocookie.net/mlp/images/2/21/Ahuizotl_ID_S9E21.png/revision/latest/scale-to-width-down/200?cb=20190924232500
Twilight Sparkle;Twilight Sparkle is the central main character of My Little Pony Friendship is Magic. She is a female unicorn pony who transforms into an Alicorn and becomes a princess in Magical Mystery Cure. She is also the daughter of Twilight Velvet and Night Light, the younger sister of Shining Armor, sister-in-law to Princess Cadance, and paternal aunt to Flurry Heart.;[Alicorn ,  Unicorn ,  Human ];Female;[Canterlot ,  Castle of Friendship, Ponyville ,  Golden Oak Library, Ponyville ,  Crystal Princess Palace ];https://static.wikia.nocookie.net/mlp/images/b/bc/Princess_Twilight_Sparkle_ID_S4E26.png/revision/latest/scale-to-width-down/225?cb=20220306181401
Spike;Spike, also known as Spike the Dragon,[note 1] is a male "pre-teen"[5][note 2] dragon and one of the seven[6] main characters[7] of My Little Pony Friendship is Magic. He is Twilight Sparkle's best friend and number one assistant. He has the ability to magically deliver scrolls to and from Princess Celestia with his fire breath, which features in many episodes, as does his crush on Rarity.;[Dragon Dog ,  Pegasus ];Male;[Canterlot ,  Castle of Friendship ,  Golden Oak Library, Ponyville ];https://static.wikia.nocookie.net/mlp/images/8/87/Spike_ID_S8E11.png/revision/latest/scale-to-width-down/210?cb=20180526160714
Applejack;Applejack is a female Earth pony and one of the main characters of My Little Pony Friendship is Magic. She lives and works at Sweet Apple Acres with her grandmother Granny Smith, her older brother Big McIntosh, her younger sister Apple Bloom, and her dog Winona. She represents the element of honesty.;[Earth];Female;[Sweet Apple Acres];https://static.wikia.nocookie.net/mlp/images/d/d8/Applejack_S01E13_cropped.png/revision/latest/scale-to-width-down/225?cb=20130419182236
Fluttershy;Fluttershy is a female Pegasus pony and one of the main characters of My Little Pony Friendship is Magic. She lives in a small cottage near the Everfree Forest and takes care of animals, the most prominent of her charges being Angel the bunny. She represents the element of kindness.;[Pegasus];Female;[Outside of Ponyville, in a cottage near the Everfree Forest Cloudsdale ];https://static.wikia.nocookie.net/mlp/images/d/d6/Fluttershy_ID_S1E17.png/revision/latest/scale-to-width-down/225?cb=20190410214903
Pinkie Pie;Pinkie Pie, full name Pinkamena Diane Pie,[note 2] is a female Earth pony and one of the main characters of My Little Pony Friendship is Magic. She is an energetic and sociable baker at Sugarcube Corner, where she lives on the second floor with her toothless pet alligator Gummy, and she represents the element of laughter. Pinkie writes and performs many songs, and she is the source of many of the show's comical and cartoonish gags. She is called Ponka Po in some merchandise.;[Earth Human ];Female;[Sugarcube Corner, Ponyville Pie Family Rock Farm, Rockville, Western Equestria ];https://static.wikia.nocookie.net/mlp/images/b/b2/Pinkie_Pie_ID_S4E11.png/revision/latest/scale-to-width-down/225?cb=20190410214815
Rainbow Dash;Rainbow Dash is a female Pegasus pony and one of the main characters in My Little Pony Friendship is Magic. She maintains the weather and clears the skies in Ponyville. As a huge fan of the Wonderbolts, she becomes a reservist member of the elite flying group in Testing Testing 1, 2, 3 and a full member in Newbie Dash. In Sonic Rainboom, Rarity and Princess Celestia both declare that she is the best flier in all of Equestria. Rainbow Dash has a pet tortoise named Tank, whom she chooses out of Fluttershy's offered animals in the episode May the Best Pet Win! She represents the element of loyalty.;[Pegasus];Female;[Cloudominium over Ponyville Cloudsdale ];https://static.wikia.nocookie.net/mlp/images/4/4b/Rainbow_Dash_Wonderbolt_fantasy_cropped_S1E3.png/revision/latest/scale-to-width-down/225?cb=20210206044556
Rarity;Rarity is a female unicorn pony and one of the main characters of My Little Pony Friendship is Magic. She is Sweetie Belle's older sister and the subject of Spike's long-term crush. Rarity works as both a fashion designer and a seamstress at her own shop in Ponyville, the Carousel Boutique. She has a white Persian cat named Opalescence. She represents the element of generosity.;[Unicorn];Female;[Carousel Boutique, Ponyville];https://static.wikia.nocookie.net/mlp/images/d/d1/Rarity_standing_S1E19_CROPPED.png/revision/latest/scale-to-width-down/225?cb=20130418142043
Twilight Sparkle;Twilight Sparkle is the central main character of My Little Pony Friendship is Magic. She is a female unicorn pony who transforms into an Alicorn and becomes a princess in Magical Mystery Cure. She is also the daughter of Twilight Velvet and Night Light, the younger sister of Shining Armor, sister-in-law to Princess Cadance, and paternal aunt to Flurry Heart.;[Alicorn ,  Unicorn ,  Human ];Female;[Canterlot ,  Castle of Friendship, Ponyville ,  Golden Oak Library, Ponyville ,  Crystal Princess Palace ];https://static.wikia.nocookie.net/mlp/images/b/bc/Princess_Twilight_Sparkle_ID_S4E26.png/revision/latest/scale-to-width-down/225?cb=20220306181401
Spike;Spike, also known as Spike the Dragon,[note 1] is a male "pre-teen"[5][note 2] dragon and one of the seven[6] main characters[7] of My Little Pony Friendship is Magic. He is Twilight Sparkle's best friend and number one assistant. He has the ability to magically deliver scrolls to and from Princess Celestia with his fire breath, which features in many episodes, as does his crush on Rarity.;[Dragon Dog ,  Pegasus ];Male;[Canterlot ,  Castle of Friendship ,  Golden Oak Library, Ponyville ];https://static.wikia.nocookie.net/mlp/images/8/87/Spike_ID_S8E11.png/revision/latest/scale-to-width-down/210?cb=20180526160714
